,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
696,697,30,3,3.912023005428146,8.699514748210191,0,1,3,3,0,3,0,2,2,0,0,1,5,7,85,56,0,0,9,10,2,0.0,3,3,1,4,4,4,3,616,6,0,0,616,0,2,1,3,6.423246963533519,0,0,6.423246963533519,0,0,1,0,2,1,3,4,4,0,3,3,85.0,3,1,205,3,3,2,0,0,129,0,0,0,0,2,1,0,6,2006,3,2,11.396391648714276,0,0,0
697,698,20,2,4.04305126783455,8.767173396684006,0,1,0,3,0,3,0,6,2,0,0,1,5,7,54,54,0,0,9,9,2,0.0,3,3,2,0,1,3,3,210,0,551,219,980,0,1,1,0,7.045776576879511,0,0,7.045776576879511,0,1,1,0,2,1,3,6,4,0,3,3,54.0,3,1,308,3,3,2,0,0,0,0,0,0,0,2,1,0,9,2006,3,2,11.72399643505017,0,0,0
698,699,20,2,4.174387269895637,9.041921720351219,0,1,3,3,0,3,0,18,5,0,0,1,5,8,45,1,0,0,4,4,2,0.0,3,1,1,4,4,4,2,553,1,117,224,894,0,0,1,3,6.795705775173514,0,0,6.795705775173514,1,0,1,0,3,1,3,5,4,1,2,3,37.0,3,1,336,3,3,2,416,144,0,0,0,0,0,3,1,0,4,2010,3,2,11.83862560460953,0,0,0
699,700,120,0,4.07753744390572,8.362175469149628,0,2,1,3,0,3,0,20,2,0,4,1,7,5,4,4,0,0,4,4,2,0.0,1,3,2,2,4,3,2,16,6,0,1375,1391,0,0,1,3,7.237778191923443,0,0,7.237778191923443,0,0,2,0,2,1,2,5,4,0,3,0,4.0,2,2,530,3,3,2,156,158,0,0,0,0,0,2,1,0,7,2008,3,2,12.185869938212655,0,0,0
700,701,20,2,4.442651256490317,9.570180302058072,0,1,3,3,0,3,0,22,2,0,0,1,8,5,4,4,1,0,8,8,1,630.0,1,3,2,0,4,1,2,1274,6,0,526,1800,0,0,1,3,7.495541943884256,0,0,7.495541943884256,1,0,2,0,3,1,2,7,4,1,2,0,4.0,0,3,765,3,3,2,270,78,0,0,0,0,0,2,1,0,5,2006,3,2,12.652359748158593,0,0,0
701,702,20,2,4.382026634673881,9.169518377455928,0,1,3,3,0,3,0,12,2,0,0,1,7,5,37,37,1,0,3,3,1,168.0,3,3,1,4,4,4,6,0,6,0,1164,1164,0,4,1,3,7.059617628291383,0,0,7.059617628291383,0,0,1,1,3,1,3,6,4,0,3,0,37.0,3,2,528,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2006,0,2,11.84939770159144,0,0,0
702,703,60,2,4.406719247264253,9.428511581663834,0,1,0,3,0,3,0,21,2,0,0,2,8,5,0,0,1,0,8,8,1,466.0,0,3,2,0,1,4,6,0,6,0,1234,1234,0,0,1,3,7.142036574706803,1312,0,7.853993087224244,0,0,2,1,4,1,0,10,4,1,2,2,0.0,0,3,666,3,3,2,324,100,0,0,0,0,0,2,1,0,7,2006,1,3,12.799175708864519,0,0,0
703,704,190,3,4.330733340286331,8.939843124278502,0,1,3,3,0,3,0,15,1,0,1,2,5,9,110,14,0,0,9,9,2,0.0,3,1,0,2,4,4,6,0,6,0,360,360,0,2,1,3,6.939253946041508,780,0,7.502186486602924,0,0,2,0,4,2,2,8,4,1,4,3,11.0,3,2,672,3,3,0,344,0,40,0,0,0,0,3,1,0,5,2010,3,2,11.84939770159144,0,0,0
704,705,20,2,4.248495242049359,9.035986984831405,0,1,3,3,0,3,0,4,2,0,0,1,7,5,6,5,0,0,8,8,1,109.0,1,3,2,2,4,0,2,712,6,0,761,1473,0,0,1,3,7.302496423727326,0,0,7.302496423727326,1,0,2,0,3,1,2,7,4,0,3,0,6.0,2,2,606,3,3,2,0,35,0,144,0,0,0,2,1,0,5,2010,3,2,12.269047444691562,0,0,0
705,706,190,3,4.248495242049359,8.630521876723241,0,1,3,3,0,3,0,8,2,0,1,2,4,5,80,60,1,0,8,10,2,0.0,2,0,4,3,2,2,4,0,3,0,0,0,0,1,0,3,5.918893854273146,720,0,6.9957661563048505,0,0,2,0,3,2,1,7,2,0,3,4,30.0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3500,7,2010,3,2,10.915088464214607,0,0,1
706,707,20,2,4.23410650459726,11.653982220886329,0,1,1,2,0,1,2,3,2,0,0,1,7,5,36,5,0,0,5,5,4,351.0,3,3,1,2,4,1,2,1219,6,0,424,1643,0,4,1,3,7.508787170634276,0,0,7.508787170634276,1,0,2,0,2,1,2,5,4,2,5,0,36.0,3,2,739,3,3,2,380,48,0,0,0,0,0,2,1,0,6,2007,3,2,12.618182296357007,1,0,0
707,708,120,2,3.871201010907891,8.738735461363474,0,1,3,3,0,3,0,14,2,0,4,1,8,5,3,3,1,0,4,4,1,176.0,1,3,2,2,4,4,2,863,6,0,461,1324,0,0,1,3,7.188412736496954,0,0,7.188412736496954,1,0,2,0,2,1,2,6,4,1,2,0,3.0,0,2,550,3,3,2,192,38,0,0,0,0,0,2,1,0,12,2009,3,2,12.445089546000673,0,0,0
708,709,60,2,4.174387269895637,9.106977858981029,0,1,0,3,0,3,0,7,2,0,0,2,7,5,0,0,1,0,8,8,2,0.0,1,3,2,2,4,0,6,0,6,0,728,728,0,0,1,3,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,2,8,4,1,2,0,0.0,0,2,400,3,3,2,100,24,0,0,0,0,0,2,1,0,7,2007,1,3,12.09815330331068,0,0,0
709,710,20,2,4.23410650459726,8.876544550558378,0,1,0,3,0,3,0,18,2,0,0,1,5,7,42,42,0,0,3,3,0,41.0,3,3,2,4,4,4,6,0,6,0,876,876,0,4,1,3,6.806829360392176,0,0,6.806829360392176,0,0,1,0,3,1,3,6,4,0,3,0,42.0,3,1,408,3,3,2,0,0,0,0,0,0,0,3,1,0,12,2008,3,0,11.607326140391713,1,0,0
710,711,30,2,4.02535169073515,8.326032685955079,0,1,0,3,0,3,0,2,2,0,0,1,3,6,73,5,0,0,8,8,2,0.0,1,3,1,4,4,4,6,0,6,0,270,270,0,2,1,3,6.591673732008658,0,0,6.591673732008658,0,0,1,0,2,1,3,5,3,0,3,4,28.0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,7,2008,3,2,10.858998997563564,0,0,1
711,712,50,4,4.189654742026425,9.072456664612796,0,2,3,1,0,3,1,8,2,0,0,0,4,7,110,60,0,0,4,4,2,0.0,3,3,3,4,4,3,6,0,6,0,859,859,0,2,1,3,6.755768921984255,319,0,7.071573364211532,0,0,1,0,2,1,3,7,4,0,3,3,46.0,2,1,384,3,3,0,68,0,98,0,0,0,0,2,1,0,1,2010,3,0,11.540307141711446,0,0,0
712,713,120,2,3.6888794541139363,8.449128460502108,0,1,0,1,0,3,0,21,2,0,4,1,8,5,20,19,0,0,3,3,2,0.0,1,3,2,2,4,3,2,767,6,0,461,1228,0,2,1,3,7.113142108707088,0,0,7.113142108707088,1,0,2,0,2,1,2,5,4,1,2,0,20.0,0,2,472,3,3,2,168,120,0,0,0,0,0,2,1,0,10,2008,3,2,12.14950229404178,0,0,0
713,714,190,2,4.0943445622221,9.19755903761145,0,1,3,3,0,3,0,2,4,0,1,1,4,5,36,36,0,0,3,3,1,160.0,3,3,1,4,4,0,0,789,6,0,171,960,1,4,0,3,6.866933284461882,0,0,6.866933284461882,1,0,1,0,3,1,3,6,4,0,3,3,36.0,3,2,576,3,3,2,0,288,0,0,0,0,0,2,1,0,5,2006,3,2,11.76756768334381,0,0,0
714,715,60,2,4.23410650459726,9.511703431483827,0,1,0,3,0,1,0,18,5,0,0,2,6,8,34,5,0,0,3,5,1,289.0,1,3,1,4,4,4,2,533,6,0,192,725,0,0,1,3,6.586171654854675,754,0,7.2991214627108,0,0,2,1,3,1,2,6,4,0,3,0,34.0,2,2,475,3,3,2,0,44,0,0,0,0,0,2,1,0,3,2010,3,2,11.779128505744886,1,0,0
715,716,20,2,4.356708826689592,9.224243277145174,0,1,3,3,0,3,0,12,2,0,0,1,6,5,35,35,1,0,3,3,1,174.0,3,3,1,2,4,4,6,0,6,0,1064,1064,0,4,1,3,7.2078598714324755,0,0,7.2078598714324755,0,0,2,0,3,1,3,7,4,1,5,0,35.0,2,2,478,3,3,2,0,0,0,0,0,0,0,3,1,0,8,2009,3,2,12.013700752882718,0,0,0
716,717,70,3,4.0943445622221,9.287301413112312,0,0,3,0,0,3,0,15,2,0,0,2,7,8,117,9,0,0,9,8,2,0.0,3,1,0,4,4,4,6,0,6,0,718,718,0,0,1,3,7.362645270417825,978,0,7.845416036592485,0,0,1,1,3,1,3,8,4,0,3,3,11.0,3,2,704,3,3,1,0,48,143,0,0,0,0,2,1,0,7,2007,3,2,11.979799201207037,0,0,0
717,718,20,2,4.382026634673881,9.210340371976184,0,1,3,3,0,3,0,12,2,0,0,1,5,6,35,8,0,0,3,3,2,0.0,3,3,1,2,4,4,1,1084,6,0,92,1176,0,2,1,3,7.071573364211532,0,0,7.071573364211532,0,1,1,1,3,1,2,5,4,1,1,0,35.0,3,2,439,3,3,2,224,0,0,0,0,0,0,3,1,0,11,2008,3,2,11.964001084330445,0,0,0
718,719,60,2,4.564348191467836,9.263122557415151,0,1,3,3,0,3,0,13,2,0,0,2,7,5,15,14,1,0,9,6,1,651.0,1,3,2,2,4,1,2,1173,6,0,138,1311,0,0,1,3,7.1891677384203225,1093,0,7.790696031174738,1,0,2,1,3,1,2,9,4,1,5,0,15.0,2,3,983,3,3,2,250,154,216,0,0,0,0,2,1,0,8,2008,3,2,12.739637756265655,0,0,0
719,720,20,2,4.23410650459726,9.20230820027892,0,1,0,3,0,3,0,4,2,0,0,1,5,6,37,37,0,0,3,5,2,0.0,3,3,1,2,4,1,0,523,6,0,448,971,0,4,1,3,6.878326468291325,0,0,6.878326468291325,0,0,1,1,3,1,3,5,4,1,4,0,37.0,3,1,300,3,3,2,0,0,0,0,0,0,0,2,1,0,5,2006,3,2,11.763684183317412,0,0,0
720,721,120,2,4.23410650459726,8.789203094473724,0,1,0,2,0,1,1,21,2,0,0,1,8,5,21,21,0,0,3,3,2,0.0,1,3,2,2,4,1,2,1148,6,0,594,1742,0,4,1,3,7.462789157412448,0,0,7.462789157412448,1,0,2,0,2,1,2,5,4,1,5,0,21.0,2,2,564,3,3,2,114,28,234,0,0,0,0,2,1,0,12,2006,3,2,12.524526376648708,1,0,0
721,722,120,3,4.23410650459726,8.395251520610994,0,1,3,3,0,3,0,4,2,0,4,1,6,5,6,6,0,0,8,8,1,169.0,1,3,2,2,4,0,2,662,6,0,186,848,0,0,1,3,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,2,3,4,0,3,0,6.0,2,2,420,3,3,2,160,0,0,0,0,0,0,2,1,0,5,2010,3,2,11.870599909242044,1,0,0
722,723,20,2,4.248495242049359,9.002085433155724,0,1,3,3,0,3,0,11,2,0,0,1,4,7,39,39,0,0,4,4,2,0.0,3,1,1,4,4,4,0,191,6,0,673,864,0,0,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,4,0,3,3,15.0,3,2,463,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2009,3,2,11.732060994886899,0,0,0
723,724,50,2,4.0943445622221,9.008468955937513,0,1,3,3,0,3,0,6,2,0,0,0,4,6,54,36,0,0,4,4,2,0.0,3,3,2,4,4,4,6,0,6,0,941,941,0,0,1,3,6.904750769961838,473,0,7.293017679772782,0,0,2,0,4,1,3,7,4,0,3,3,50.0,3,1,548,3,3,2,0,0,0,0,156,0,0,2,1,0,5,2008,3,2,11.813030057420567,0,0,0
724,725,20,2,4.454347296253507,9.494466128225186,0,1,0,3,0,3,0,6,2,0,0,1,9,5,2,1,1,0,2,2,4,340.0,0,3,2,0,4,4,2,1234,6,0,464,1698,0,0,1,3,7.437206366871292,0,0,7.437206366871292,1,0,2,0,3,1,0,8,4,1,2,0,2.0,0,3,768,3,3,2,327,64,0,0,0,0,0,2,1,0,2,2009,3,2,12.676076274775909,0,0,0
725,726,20,2,4.0943445622221,8.847934753328465,0,1,3,3,0,3,0,11,2,0,0,1,4,6,39,39,0,0,3,5,2,0.0,3,3,1,4,4,4,0,375,1,239,250,864,0,4,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,2,5,4,0,3,3,20.0,3,2,660,3,3,2,96,0,0,0,0,0,0,2,0,500,11,2009,3,2,11.699405031912846,0,0,0
726,727,20,2,4.23410650459726,9.98483709823245,0,1,0,3,0,0,0,5,2,0,0,1,6,9,21,2,1,0,9,5,1,260.0,1,1,1,2,4,4,2,808,6,0,72,880,0,0,1,3,7.426549072397305,0,0,7.426549072397305,1,0,2,0,3,1,2,5,4,1,2,0,21.0,0,2,540,3,3,2,292,44,0,182,0,0,0,2,1,0,12,2009,3,2,12.310432660854417,1,0,0
727,728,20,2,4.1588830833596715,8.897545598709327,0,1,3,3,0,3,0,4,2,0,0,1,7,5,2,2,0,0,8,8,4,82.0,1,3,2,2,4,0,2,724,6,0,508,1232,0,0,1,3,7.116394144093465,0,0,7.116394144093465,1,0,2,0,2,1,2,6,4,0,3,0,2.0,2,2,632,3,3,2,132,0,0,0,0,0,0,2,1,0,2,2009,3,2,12.178187442040638,0,0,0
728,729,90,2,4.442651256490317,9.347926034928745,0,1,3,3,0,0,0,11,2,0,2,1,5,5,51,51,0,0,8,8,1,95.0,3,3,1,4,4,4,6,0,6,0,1584,1584,0,4,1,3,7.4821189235521155,0,0,7.4821189235521155,1,0,2,0,4,2,3,9,4,0,3,3,41.0,3,3,888,3,3,2,0,25,0,0,0,0,0,2,1,0,7,2009,0,0,11.608235644774552,0,0,0
729,730,30,3,3.9512437185814275,8.738735461363474,0,0,3,3,0,3,0,8,2,0,0,0,4,5,84,59,0,0,4,4,2,0.0,3,3,1,4,4,4,1,152,6,0,628,780,0,4,1,0,6.742880635791903,0,360,7.0967213784947605,0,0,1,0,2,1,3,5,4,0,3,3,47.0,3,2,539,3,3,2,0,23,112,0,0,0,0,2,1,0,1,2009,3,2,11.542484267211773,0,0,0
730,731,120,2,3.6635616461296463,8.592115117933497,0,1,0,3,0,3,0,21,2,0,4,1,8,5,15,14,0,0,2,2,2,0.0,1,3,2,2,4,4,2,1180,6,0,415,1595,0,0,1,3,7.38770923908104,0,0,7.38770923908104,1,0,2,0,2,1,2,5,4,1,5,0,15.0,2,2,608,3,3,2,237,152,0,0,0,0,0,2,1,0,3,2010,3,2,12.373703486914124,0,0,0
731,732,80,2,4.290459441148391,9.168476167877484,0,1,0,3,0,0,0,22,2,0,0,5,7,5,4,4,0,0,8,8,1,442.0,1,3,2,0,4,0,2,786,6,0,82,868,0,0,1,3,7.044032897274685,0,0,7.044032897274685,1,0,2,0,3,1,2,6,4,1,2,0,4.0,0,2,438,3,3,2,160,22,0,0,0,0,0,2,1,0,5,2007,3,2,12.141534124392603,0,0,0
732,733,60,2,4.31748811353631,9.341719450032562,0,1,0,3,0,3,0,4,2,0,0,2,7,5,10,9,0,0,8,8,1,202.0,1,3,2,2,4,0,0,252,6,0,901,1153,0,0,1,3,7.050122520269059,878,0,7.616283561580385,0,0,2,1,3,1,2,8,4,1,5,0,10.0,0,2,541,3,3,2,192,84,0,0,0,0,0,2,1,0,7,2008,3,2,12.312682380588432,0,0,0
733,734,20,2,4.382026634673881,9.210340371976184,0,1,3,3,0,0,0,18,1,0,0,1,5,6,48,26,1,0,3,3,2,0.0,3,3,1,4,4,4,1,594,6,0,270,864,0,0,1,3,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,3,6,4,1,5,0,48.0,2,1,264,3,3,2,165,0,0,0,0,0,0,1,0,400,3,2009,3,2,11.786001385032646,0,0,0
734,735,20,2,4.23410650459726,9.102532419341877,0,1,0,3,0,0,0,18,2,0,0,1,5,5,39,39,0,0,5,5,2,0.0,3,3,2,4,4,4,6,0,6,0,948,948,0,4,1,3,6.854354502255021,0,0,6.854354502255021,0,0,1,0,3,1,3,6,4,0,3,0,39.0,3,1,300,3,3,2,147,0,0,0,0,0,0,2,1,0,5,2007,3,1,11.589886506106357,1,0,0
735,736,75,3,4.0943445622221,9.287301413112312,0,1,3,3,0,3,0,15,2,0,0,3,7,7,92,36,0,0,9,9,2,0.0,3,3,0,2,4,3,5,390,6,0,490,880,1,1,0,3,6.779921907472252,888,0,7.477604243197589,0,0,1,1,2,1,3,6,4,2,5,3,92.0,3,2,320,3,3,0,0,341,0,0,0,0,0,2,1,0,10,2006,3,2,12.0015054797889,0,0,0
736,737,90,2,4.0943445622221,9.052984561199976,0,1,3,3,0,3,0,11,2,0,2,1,3,4,56,56,0,0,7,6,2,0.0,3,3,1,3,2,2,4,0,3,0,0,0,0,2,0,1,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,3,6,4,0,3,3,57.0,3,2,400,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2006,3,2,11.44571671527678,0,0,0
737,738,60,2,4.276666119016055,9.255600503381046,0,1,0,1,0,1,0,7,2,0,0,2,8,5,1,1,0,0,8,8,2,0.0,1,3,2,2,4,4,6,0,6,0,893,893,0,0,1,3,6.803505257608338,900,0,7.496097345175956,0,0,2,1,3,1,2,8,4,1,2,0,1.0,0,3,800,3,3,2,0,116,0,0,0,0,0,2,1,0,6,2006,3,2,12.387977448827787,0,0,0
738,739,90,2,4.0943445622221,9.287301413112312,0,1,3,3,0,3,0,6,2,0,2,1,5,5,22,21,0,0,5,5,2,0.0,3,3,1,2,1,1,2,1200,6,0,0,1200,0,4,1,3,7.090076835776092,0,0,7.090076835776092,3,0,3,0,3,1,3,5,4,0,3,4,29.0,1,0,0,1,1,2,120,0,0,0,0,0,0,2,1,0,3,2009,3,4,12.095141084822892,0,0,1
739,740,60,2,4.174387269895637,9.139166552521658,0,1,0,3,0,3,0,4,2,0,0,2,7,5,5,5,0,0,8,8,2,0.0,1,3,2,2,4,4,6,0,6,0,864,864,0,0,1,3,6.761572768804055,864,0,7.454719949364001,0,0,2,1,3,1,2,7,4,0,3,0,5.0,2,2,572,3,3,2,187,56,0,0,0,0,0,2,1,0,4,2009,3,2,12.154779351142624,0,0,0
740,741,70,3,4.0943445622221,9.169518377455928,0,0,3,3,0,3,0,15,2,0,0,2,5,7,97,5,0,0,9,10,2,0.0,3,1,0,1,0,4,6,0,6,0,264,264,0,0,1,3,6.643789733147672,664,0,7.266827347520591,0,0,2,0,2,1,3,7,4,0,3,3,97.0,3,2,360,3,2,2,270,0,112,0,0,0,0,0,1,0,5,2007,3,0,11.790557201568507,0,0,0
741,742,20,2,4.174387269895637,8.81996090128606,0,1,0,3,0,3,0,18,1,0,0,1,6,8,47,12,1,0,3,3,2,0.0,3,1,1,4,4,3,2,832,6,0,80,912,0,2,1,3,6.815639990074331,0,0,6.815639990074331,1,1,1,0,3,1,2,5,4,0,3,3,46.0,3,1,288,3,3,2,168,0,0,0,0,0,0,0,1,0,5,2008,3,2,11.863582336583399,0,0,0
742,743,20,2,4.174387269895637,9.041921720351219,0,1,3,3,0,3,0,19,2,0,0,1,7,5,7,6,0,0,8,8,1,108.0,3,3,2,2,4,4,6,0,6,0,1349,1349,0,0,1,3,7.207118856207756,0,0,7.207118856207756,0,0,2,0,3,1,3,6,4,0,3,0,7.0,3,2,539,3,3,2,120,55,0,0,0,0,0,0,1,0,12,2007,3,2,12.095141084822892,0,0,0
743,744,80,2,4.248495242049359,9.463896729698588,0,1,0,3,0,3,0,18,2,0,0,5,5,6,46,10,0,0,3,3,2,0.0,3,3,1,2,4,0,0,444,6,0,76,520,0,0,1,3,7.288927694521257,0,0,7.288927694521257,0,1,2,0,3,1,3,6,1,1,5,0,12.0,2,2,480,3,3,2,302,0,0,0,100,0,0,2,1,0,10,2009,3,2,12.072541252905651,0,0,0
744,745,120,2,3.713572066704308,8.593227877692234,0,1,0,1,0,3,0,21,2,0,4,1,8,5,15,15,0,0,3,3,2,0.0,1,3,2,2,4,4,2,733,6,0,604,1337,0,2,1,3,7.198183577101943,0,0,7.198183577101943,1,0,2,0,2,1,2,5,4,1,5,0,15.0,2,2,462,3,3,2,96,0,70,168,0,0,0,2,1,0,10,2008,3,2,12.100712129872347,0,0,0
745,746,60,2,4.23410650459726,9.100860271357362,0,1,0,3,0,3,0,12,2,0,0,2,8,9,32,12,1,0,8,8,1,289.0,0,1,1,4,1,4,2,575,0,80,487,1142,0,0,1,3,7.069023426578259,1540,0,7.906547232368036,0,1,3,1,4,1,2,11,4,2,5,2,14.0,0,2,831,3,3,2,0,204,0,0,0,0,0,2,1,0,7,2008,3,2,12.610870864650634,1,0,0
746,747,60,2,4.23410650459726,9.081938657171658,0,1,0,3,0,3,0,7,2,0,0,2,7,5,9,9,0,0,8,8,2,0.0,1,3,2,2,4,4,2,300,6,0,652,952,0,0,1,3,6.887552571664617,1276,0,7.721348612617949,0,0,2,1,4,1,2,8,4,1,5,2,9.0,0,2,554,3,3,2,224,54,0,0,0,0,0,2,1,0,4,2009,3,2,12.371587084007746,1,0,0
747,748,70,3,4.174387269895637,9.367344120785848,0,2,0,3,0,0,0,15,2,0,0,2,7,7,129,6,2,0,7,7,2,0.0,1,3,3,4,0,4,6,0,6,0,1240,1240,1,4,0,3,7.1853870155804165,1320,0,7.878534196140362,0,0,1,1,4,1,2,8,4,1,2,3,59.0,3,4,864,3,3,0,181,0,386,0,0,0,0,2,1,0,5,2009,3,2,12.491172637278908,0,0,0
748,749,20,2,4.07753744390572,9.267948684596496,0,1,0,3,0,3,0,13,2,0,0,1,7,5,14,14,1,0,8,8,1,338.0,1,3,2,2,4,4,2,919,6,0,801,1720,0,0,1,3,7.450079569807499,0,0,7.450079569807499,1,0,2,0,3,1,2,7,4,1,5,0,14.0,0,2,527,3,3,2,240,56,154,0,0,0,0,2,1,0,3,2010,3,2,12.46997418931655,0,0,0
749,750,50,2,3.912023005428146,9.036582045842716,0,1,3,3,0,3,0,6,2,0,0,0,4,3,64,59,0,0,10,10,2,0.0,3,3,4,3,2,2,4,0,3,0,0,0,2,4,0,1,6.992096427415888,441,0,7.332369205929062,0,0,2,0,4,1,3,9,2,0,3,3,64.0,3,1,240,3,3,0,92,0,185,0,0,0,0,2,1,0,4,2009,3,2,11.49272275765271,0,0,0
750,751,50,3,4.007333185232471,9.082507000466299,0,0,3,3,0,0,0,15,2,0,0,0,4,7,100,6,0,0,9,9,2,0.0,3,3,0,4,0,4,6,0,6,0,576,576,0,2,1,3,6.674561391814426,348,0,7.038783541388542,0,0,1,0,3,1,3,7,1,0,3,4,30.0,1,0,0,1,1,0,0,160,0,0,0,0,0,2,1,0,6,2010,3,2,11.477298287327077,0,0,1
751,752,60,2,4.23410650459726,8.955448122347393,0,1,3,3,0,3,0,7,4,0,0,2,7,5,4,4,0,0,8,8,2,0.0,1,3,2,2,4,4,6,0,6,0,660,660,0,0,1,3,6.492239835020471,660,0,7.1853870155804165,0,0,2,1,3,1,2,6,4,0,3,0,4.0,0,2,400,3,3,2,0,48,0,0,0,0,0,2,1,0,8,2007,3,2,11.99535161421452,1,0,0
752,753,20,2,4.3694478524670215,9.130864170474386,0,1,0,3,0,3,0,4,2,0,0,1,6,5,9,9,0,0,8,8,2,0.0,3,1,2,2,4,1,2,1200,6,0,279,1479,0,0,1,3,7.309212365692763,0,0,7.309212365692763,1,0,2,0,3,1,2,6,4,0,3,0,9.0,2,2,576,3,3,2,168,27,0,0,0,0,0,2,1,0,7,2006,3,2,12.287652632522597,0,0,0
753,754,60,2,4.382026634673881,9.234056898593499,0,1,3,3,0,3,0,14,2,0,0,2,8,5,1,1,0,0,8,8,1,178.0,1,3,2,2,4,3,6,0,6,0,1030,1030,0,2,1,3,6.945051063725834,1060,0,7.6487397889562425,0,0,2,1,3,1,0,8,4,1,2,0,1.0,2,3,878,3,3,2,192,52,0,0,0,0,0,2,1,0,3,2006,3,2,12.526342907575106,0,0,0
754,755,20,2,4.110873864173311,8.978408314628894,0,1,3,3,0,3,0,11,2,0,0,1,6,8,40,4,0,0,5,5,2,0.0,3,3,1,4,4,4,2,439,2,472,115,1026,0,2,1,3,6.933423025730715,0,0,6.933423025730715,1,0,1,0,3,1,2,5,4,0,3,3,40.0,2,2,440,3,3,2,171,48,0,0,0,0,0,2,1,0,7,2009,3,2,11.957611286231675,0,0,0
755,756,160,0,3.5263605246161616,8.080237416216702,0,2,3,3,0,3,0,20,2,0,4,2,6,5,10,10,0,0,4,4,1,894.0,3,3,2,2,4,4,2,381,6,0,348,729,0,2,1,3,6.60934924316738,729,0,7.293697720601438,0,0,2,1,3,1,3,6,4,0,3,3,10.0,3,2,440,3,3,2,0,24,0,0,0,0,0,2,1,0,3,2009,3,2,12.058152515453552,0,0,0
756,757,60,2,4.219507705176107,9.284426915328881,0,1,0,3,0,3,0,4,2,0,0,2,8,5,2,2,0,0,8,8,2,0.0,1,3,2,2,4,0,2,20,6,0,846,866,0,0,1,3,6.763884908562435,902,0,7.477604243197589,0,0,2,1,3,1,2,7,4,0,3,0,2.0,2,2,578,3,3,2,144,105,0,0,0,0,0,2,1,0,4,2009,3,2,12.26434155365415,0,0,0
757,758,60,2,4.23410650459726,9.360138737064577,0,1,0,3,0,1,0,18,2,0,0,2,6,5,32,32,1,0,3,3,0,328.0,3,3,1,4,4,3,5,438,6,0,234,672,0,4,1,3,6.51025834052315,714,0,7.234177179749849,0,0,2,1,3,1,3,6,4,1,5,0,32.0,0,2,440,3,3,2,335,0,0,0,0,0,0,0,1,0,4,2010,3,0,11.976030352524807,1,0,0
758,759,160,0,3.1780538303479458,7.731930721948486,0,2,3,3,0,3,0,20,2,0,3,2,7,5,9,9,0,0,4,4,1,360.0,3,3,2,2,4,4,0,549,6,0,195,744,0,2,1,3,6.6293632534374485,744,0,7.313886831633462,0,0,2,1,3,1,3,6,4,0,3,3,9.0,3,2,440,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2008,3,2,12.097373228606832,0,0,0
759,760,60,2,4.174387269895637,9.413852481341165,0,1,0,3,0,3,0,13,2,0,0,2,8,5,12,12,0,0,8,8,1,513.0,1,3,2,2,4,0,3,56,0,64,1198,1318,0,0,1,3,7.191429330036379,1203,0,7.836369760545124,0,0,2,1,4,1,2,9,4,1,5,0,12.0,2,3,752,3,3,2,222,98,0,0,0,0,0,2,1,0,11,2007,3,2,12.577636201962656,0,0,0
760,761,20,2,4.248495242049359,9.116029692504942,0,1,3,3,0,3,0,11,2,0,0,1,6,6,50,50,1,0,9,9,2,0.0,3,3,1,4,4,4,5,612,6,0,252,864,0,0,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,2,1,3,5,4,0,3,3,1.0,3,1,300,2,2,2,0,0,0,0,0,0,0,2,0,450,10,2009,3,2,11.755871643580617,0,0,0
